WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO
25/5-3,2071.9071897,479087.9375,6605454.5,-2049.795166,ROGALAND GP.,Sele Fm.,12.343799591,,1.0418367386,0.8504613638,2.3092622757,77.946121216,,,4.1354370117,122.52955627,-1.058221459,12.250000954,,,,-0.008908274,,,,
25/5-3,2072.0591897,479087.9375,6605454.5,-2049.947021,ROGALAND GP.,Sele Fm.,12.343799591,,1.0240049362,0.8631138802,2.3199360371,79.472251892,,,4.1764178276,122.20652008,-0.980228066,12.250000954,,,,-0.004601236,,,,
25/5-3,2072.2111897,479087.9375,6605454.5,-2050.099121,ROGALAND GP.,Sele Fm.,12.343799591,,1.006278038,0.8731102943,2.3265938759,79.533584595,,,4.1598696709,120.80336761,-0.954763949,12.250000954,,,,-0.003134347,,,,
25/5-3,2072.3631897,479087.9375,6605454.5,-2050.251221,ROGALAND GP.,Sele Fm.,12.343799591,,1.0410168171,0.8775937557,2.3426783085,78.636817932,,,4.5542502403,117.60506439,-0.940871835,12.250000954,,,,-0.001359956,,,,
25/5-3,2072.5151897,479087.9375,6605454.5,-2050.403076,ROGALAND GP.,Sele Fm.,12.343799591,,1.1572705507,0.8794775009,2.3717887402,75.056304932,,,4.6777157784,113.48136139,-0.90324825,12.250000954,,,,-0.00144437,,,,
25/5-3,2072.6671897,479087.9375,6605454.5,-2050.554932,ROGALAND GP.,Sele Fm.,12.343799591,,1.2242158651,0.8830488324,2.3938744068,72.406997681,,,4.5567960739,111.11667633,-0.838154793,12.250000954,,,,-0.000555465,,,,
25/5-3,2072.8191897,479087.9375,6605454.5,-2050.706787,ROGALAND GP.,Sele Fm.,12.343799591,,1.1484204531,0.8900983334,2.3707213402,72.436584473,,,4.0471796989,111.41493988,-0.785621762,12.250000954,,,,-0.005530249,,,,
25/5-3,2072.9711897,479087.9375,6605454.5,-2050.858887,ROGALAND GP.,Sele Fm.,12.343799591,,1.0818532705,0.8992992043,2.3412349224,74.578094482,,,4.0348272324,114.45642853,-0.796579897,12.250000954,,,,-0.009128169,,,,
25/5-3,2073.1231897,479087.9375,6605454.5,-2051.010986,ROGALAND GP.,Sele Fm.,12.343799591,,1.0656574965,0.901550293,2.3301825523,75.840942383,,,4.0634813309,118.54812622,-0.89268285,12.250000954,,,,-0.006283844,,,,
25/5-3,2073.2751897,479087.9375,6605454.5,-2051.162842,ROGALAND GP.,Sele Fm.,12.343799591,,1.0720323324,0.8936436176,2.3319680691,75.15196228,,,4.073012352,120.86564636,-1.051612735,12.250000954,,,,-0.00103578,,,,
25/5-3,2073.4271897,479087.9375,6605454.5,-2051.314941,ROGALAND GP.,Sele Fm.,12.343799591,,1.0689172745,0.8855183125,2.324211359,73.519882202,,,3.991720438,121.44160461,-1.220261574,12.250000954,,,,-0.000284578,,,,
25/5-3,2073.5791897,479087.9375,6605454.5,-2051.466797,ROGALAND GP.,Sele Fm.,12.343799591,,1.0579938889,0.8808470964,2.3199207783,71.828826904,,,3.8992629051,121.63215637,-1.345945001,12.250000954,,,,-0.001394831,,,,
25/5-3,2073.7311897,479087.9375,6605454.5,-2051.618896,ROGALAND GP.,Sele Fm.,12.343799591,,1.048459053,0.8788565397,2.3264532089,75.445968628,,,3.8831205368,121.83596039,-1.40453732,12.250000954,,,,0.0006671043,,,,
25/5-3,2073.8831897,479087.9375,6605454.5,-2051.770996,ROGALAND GP.,Sele Fm.,12.343799591,,1.0502659082,0.8791024089,2.32604146,79.537147522,,,3.8910045624,122.00067902,-1.421595335,12.250000954,,,,-0.0003236,,,,
25/5-3,2074.0351897,479087.96875,6605454.5,-2051.922852,ROGALAND GP.,Sele Fm.,12.343799591,,1.063677907,0.8831252456,2.3209395409,81.388038635,,,4.0343947411,122.21437836,-1.455758333,12.250000954,,,,-0.004942808,,,,
25/5-3,2074.1871897,479087.96875,6605454.5,-2052.074951,ROGALAND GP.,Sele Fm.,12.343799591,,1.0803365707,0.8906357288,2.3201663494,82.8723526,,,4.0364599228,122.2795105,-1.550860524,12.250000954,,,,-0.003887397,,,,
25/5-3,2074.3391897,479087.96875,6605454.5,-2052.226807,ROGALAND GP.,Sele Fm.,12.343799591,,1.0946407318,0.8973058462,2.3221068382,82.451408386,,,3.9470231533,122.13291168,-1.697239041,12.250000954,,,,-0.000100936,,,,
25/5-3,2074.4911897,479087.96875,6605454.5,-2052.378906,ROGALAND GP.,Sele Fm.,12.343799591,,1.1049371958,0.902037859,2.3204329014,84.999549866,,,3.78758955,121.74571228,-1.840570211,12.250000954,,,,0.0011787486,,,,
25/5-3,2074.6431897,479087.96875,6605454.5,-2052.531006,ROGALAND GP.,Sele Fm.,12.343799591,,1.1061877012,0.9052735567,2.320412159,83.758850098,,,3.7932355404,121.42188263,-1.909645557,12.250000954,,,,0.0016298109,,,,
25/5-3,2074.7951897,479087.96875,6605454.5,-2052.682861,ROGALAND GP.,Sele Fm.,12.343799591,,1.1010922194,0.9065388441,2.3213210106,83.272377014,,,3.8633949757,121.53781891,-1.854985356,12.250000954,,,,0.0012074269,,,,
25/5-3,2074.9471897,479087.96875,6605454.5,-2052.834961,ROGALAND GP.,Sele Fm.,12.343799591,,1.0927979946,0.9047358036,2.3165075779,82.943092346,,,3.8945231438,121.84355927,-1.667300105,12.250000954,,,,-0.001600759,,,,
25/5-3,2075.0991897,479087.96875,6605454.5,-2052.986816,ROGALAND GP.,Sele Fm.,12.343799591,,1.0784679651,0.9000560045,2.3097684383,82.977020264,,,3.965410471,122.25733185,-1.391915679,12.250000954,,,,-0.005056544,,,,
25/5-3,2075.2511897,479087.96875,6605454.5,-2053.138916,ROGALAND GP.,Sele Fm.,12.343799591,,1.0651007891,0.8927516341,2.3083372116,86.357330322,,,3.9438889027,123.0389328,-1.112836719,12.250000954,,,,-0.007246408,,,,
25/5-3,2075.4031897,479087.96875,6605454.5,-2053.290771,ROGALAND GP.,Sele Fm.,12.343799591,,1.0575865507,0.8804240227,2.311384201,86.972816467,,,3.9751558304,123.54110718,-0.918011367,12.250000954,,,,-0.006382536,,,,
25/5-3,2075.5551897,479087.96875,6605454.5,-2053.442871,ROGALAND GP.,Sele Fm.,12.343799591,,1.0553494692,0.8647280931,2.3158171177,89.513290405,,,3.9890882969,123.48220062,-0.855381608,12.250000954,,,,-0.003514108,,,,
25/5-3,2075.7071897,479087.96875,6605454.5,-2053.594971,ROGALAND GP.,Sele Fm.,12.343799591,,1.0524417162,0.8507254124,2.3160555363,86.802200317,,,4.1680192947,123.55232239,-0.91548878,12.250000954,,,,-0.003947185,,,,
25/5-3,2075.8591897,479087.96875,6605454.5,-2053.746582,ROGALAND GP.,Sele Fm.,12.343799591,,1.0368591547,0.8382197618,2.3207194805,89.363693237,,,4.2987570763,123.80964661,-1.050994873,12.250000954,,,,-0.002754112,,,,
25/5-3,2076.0111897,479087.96875,6605454.5,-2053.898682,ROGALAND GP.,Sele Fm.,12.36879158,,1.0136553049,0.8264281154,2.3166131973,91.539215088,,,4.4454116821,124.08061981,-1.201803088,12.250000954,,,,-0.003761725,,,,
25/5-3,2076.1631897,479087.96875,6605454.5,-2054.050537,ROGALAND GP.,Sele Fm.,12.350118637,,0.9895009995,0.8170821667,2.3188886642,99.351371765,,,4.5357990265,124.65302277,-1.314433098,12.250000954,,,,-0.002345544,,,,
25/5-3,2076.3151897,479087.96875,6605454.5,-2054.202637,ROGALAND GP.,Sele Fm.,12.343799591,,0.9631377459,0.8109280467,2.3208334446,100.25637817,,,4.6967997551,125.1681366,-1.361118436,12.250000954,,,,-0.002535919,,,,
25/5-3,2076.4671897,479087.96875,6605454.5,-2054.354736,ROGALAND GP.,Sele Fm.,12.343799591,,0.955142796,0.806470871,2.3295812607,99.900917053,,,4.6724200249,125.39837646,-1.351430297,12.250000954,,,,0.0013424775,,,,
25/5-3,2076.6191897,479088.0,6605454.5,-2054.506592,ROGALAND GP.,Sele Fm.,12.343799591,,0.9682527184,0.8047305346,2.3247656822,95.676071167,,,4.4433064461,125.16711426,-1.322594881,12.250000954,,,,0.0008192276,,,,
25/5-3,2076.7711897,479088.0,6605454.5,-2054.658691,ROGALAND GP.,Sele Fm.,12.343799591,,0.9924373031,0.808355689,2.3118052483,93.037940979,,,4.0975909233,124.46022034,-1.317273021,12.250000954,,,,-0.000386869,,,,
25/5-3,2076.9231897,479088.0,6605454.5,-2054.810547,ROGALAND GP.,Sele Fm.,12.343799591,,1.0187832117,0.8175564408,2.3021335602,89.831031799,,,3.8524353504,123.60510254,-1.363866568,12.250000954,,,,-0.000913708,,,,
25/5-3,2077.0751897,479088.0,6605454.5,-2054.962646,ROGALAND GP.,Sele Fm.,12.343799591,,1.0319291353,0.832234025,2.3012385368,87.254089355,,,3.9150753021,123.13743591,-1.464898825,12.250000954,,,,-0.001,,,,
25/5-3,2077.2271897,479088.0,6605454.5,-2055.114746,ROGALAND GP.,Sele Fm.,12.343799591,,1.0285416842,0.8481761217,2.30843997,86.457588196,,,3.9970562458,123.02315521,-1.598596573,12.250000954,,,,-0.002559516,,,,
25/5-3,2077.3791897,479088.0,6605454.5,-2055.266602,ROGALAND GP.,Sele Fm.,12.343799591,,1.0313540697,0.8645287752,2.3150651455,85.16015625,,,4.1027450562,123.18174744,-1.727050066,12.250000954,,,,-0.001989248,,,,
25/5-3,2077.5311897,479088.0,6605454.5,-2055.418701,ROGALAND GP.,Sele Fm.,12.343799591,,1.0543495417,0.882751286,2.3199605942,84.715751648,,,3.9791676998,122.99504089,-1.82013309,12.250000954,,,,0.000389813,,,,
25/5-3,2077.6831897,479088.0,6605454.5,-2055.570557,ROGALAND GP.,Sele Fm.,12.343799591,,1.0818359852,0.901733458,2.3106634617,83.289360046,,,3.9128923416,122.35377502,-1.865986347,12.250000954,,,,-0.000851327,,,,
25/5-3,2077.8351897,479088.0,6605454.5,-2055.722656,ROGALAND GP.,Sele Fm.,12.343799591,,1.1062514782,0.9200981855,2.3069078922,79.798477173,,,3.8191535473,121.82815552,-1.876999974,12.250000954,,,,-0.001323087,,,,
25/5-3,2077.9871897,479088.0,6605454.5,-2055.874756,ROGALAND GP.,Sele Fm.,12.343799591,,1.1311018467,0.9372601509,2.3039393425,73.363098145,,,3.7061738968,121.37419891,-1.876999974,12.250000954,,,,-0.001453375,,,,
25/5-3,2078.1391897,479088.0,6605455.0,-2056.026611,ROGALAND GP.,Sele Fm.,12.343799591,,1.1486799717,0.9507424235,2.307145834,68.395362854,,,3.728883028,120.81666565,-1.875833631,12.250000954,,,,0.0002558053,,,,
25/5-3,2078.2911897,479088.0,6605455.0,-2056.178711,ROGALAND GP.,Sele Fm.,12.343799591,,1.1615812778,0.9587970972,2.3086283207,68.373497009,,,3.9091038704,120.30477142,-1.864308357,12.250000954,,,,-0.000569364,,,,
25/5-3,2078.4431897,479088.0,6605455.0,-2056.330566,ROGALAND GP.,Sele Fm.,12.343799591,,1.1651067734,0.9614619017,2.3107478619,71.721504211,,,4.0764894485,119.93358612,-1.827325463,12.250000954,,,,-0.002517003,,,,
25/5-3,2078.5951897,479088.0,6605455.0,-2056.482666,ROGALAND GP.,Sele Fm.,12.343799591,,1.154031992,0.9605900049,2.3111732006,72.923828125,,,4.1309866905,120.08478546,-1.765603065,12.250000954,,,,-0.004663739,,,,
25/5-3,2078.7471897,479088.0,6605455.0,-2056.634521,ROGALAND GP.,Sele Fm.,12.343799591,,1.1313545704,0.9562855363,2.3165953159,74.976051331,,,4.1220121384,120.44644928,-1.712187648,12.250000954,,,,-0.004070826,,,,
25/5-3,2078.8991897,479088.0,6605455.0,-2056.786621,ROGALAND GP.,Sele Fm.,12.343799591,,1.0981703997,0.9477987289,2.317499876,73.374610901,,,4.2022418976,120.52440643,-1.719495416,12.250000954,,,,-0.004525143,,,,
25/5-3,2079.0511897,479088.0,6605455.0,-2056.938477,ROGALAND GP.,Sele Fm.,12.343799591,,1.0747660398,0.9350793362,2.3198924065,72.811965942,,,4.2480025291,120.78274536,-1.826598167,12.250000954,,,,-0.004426064,,,,
25/5-3,2079.2031897,479088.03125,6605455.0,-2057.090332,ROGALAND GP.,Sele Fm.,12.343799591,,1.0771324635,0.9213104844,2.3190104961,68.214897156,,,4.1985960007,120.98174286,-2.032154083,12.250000954,,,,-0.006611413,,,,
25/5-3,2079.3551897,479088.03125,6605455.0,-2057.242432,ROGALAND GP.,Sele Fm.,12.343799591,,1.0950618982,0.9112583995,2.3285839558,66.764381409,,,4.3682751656,120.54589844,-2.290693521,12.250000954,,,,-0.003014173,,,,
25/5-3,2079.5071897,479088.03125,6605455.0,-2057.394287,ROGALAND GP.,Sele Fm.,12.343799591,,1.1014358997,0.9079641104,2.3380932808,64.45401001,,,4.6128497124,120.07278442,-2.523980856,12.250000954,,,,-0.000464114,,,,
25/5-3,2079.6591897,479088.03125,6605455.0,-2057.546387,ROGALAND GP.,Sele Fm.,12.326475143,,1.0868339539,0.9107701182,2.3325326443,63.90146637,,,4.7996201515,119.85083008,-2.653000116,12.250000954,,,,0.0007846942,,,,
25/5-3,2079.8111897,479088.03125,6605455.0,-2057.698486,ROGALAND GP.,Sele Fm.,12.320300102,,1.0640808344,0.9164569378,2.3164968491,62.874511719,,,4.5222072601,119.4578476,-2.636820555,12.250000954,,,,0.0014674944,,,,
25/5-3,2079.9631897,479088.03125,6605455.0,-2057.850342,ROGALAND GP.,Sele Fm.,12.320300102,,1.0811008215,0.9219102263,2.3066442013,63.086978912,,,4.206012249,119.15635681,-2.488431931,12.250000954,,,,0.0051171151,,,,
25/5-3,2080.1151897,479088.03125,6605455.0,-2058.002441,ROGALAND GP.,Sele Fm.,12.337438583,,1.1255549192,0.9255608916,2.3067691326,63.608745575,,,3.9361753464,119.18217468,-2.263190269,12.250000954,,,,0.0053789699,,,,
25/5-3,2080.2671897,479088.03125,6605455.0,-2058.154297,ROGALAND GP.,Sele Fm.,12.343799591,,1.1495085955,0.9278532267,2.3149840832,65.966705322,,,3.8774759769,119.55276489,-2.027746439,12.250000954,,,,0.0056539555,,,,
25/5-3,2080.4191897,479088.03125,6605455.0,-2058.306396,ROGALAND GP.,Sele Fm.,12.343799591,,1.1487193108,0.93151474,2.3180174828,68.261222839,,,3.7950820923,119.72039032,-1.828557491,12.250000954,,,,0.0026403775,,,,
25/5-3,2080.5711897,479088.03125,6605455.0,-2058.458496,ROGALAND GP.,Sele Fm.,12.343799591,,1.1396789551,0.9365993142,2.318100214,69.715133667,,,3.7363677025,119.71065521,-1.689304709,12.250000954,,,,-0.002138311,,,,
25/5-3,2080.7231897,479088.03125,6605455.0,-2058.610352,ROGALAND GP.,Sele Fm.,12.343799591,,1.1286349297,0.9411185384,2.3235621452,70.646438599,,,3.688631773,119.93826294,-1.609747171,12.250000954,,,,-0.003859348,,,,
25/5-3,2080.8751897,479088.03125,6605455.0,-2058.762451,ROGALAND GP.,Sele Fm.,12.343799591,,1.1216769218,0.9446627498,2.3330030441,71.054000854,,,3.721373558,120.1556015,-1.568837047,12.250000954,,,,-0.003856802,,,,
25/5-3,2081.0271897,479088.03125,6605455.0,-2058.914307,ROGALAND GP.,Sele Fm.,12.343799591,,1.1157748699,0.9455286264,2.3370420933,73.176979065,,,3.8601257801,120.21869659,-1.534767151,12.250000954,,,,-0.005084718,,,,
25/5-3,2081.1791897,479088.03125,6605455.0,-2059.066406,ROGALAND GP.,Sele Fm.,12.343799591,,1.1165612936,0.9430097938,2.3393499851,74.311019897,,,3.959621191,120.23725128,-1.476175785,12.250000954,,,,-0.00382131,,,,
25/5-3,2081.3311897,479088.03125,6605455.0,-2059.218506,ROGALAND GP.,Sele Fm.,12.343799591,,1.1209988594,0.9393092394,2.3359930515,74.747184753,,,3.9735558033,120.25853729,-1.378852487,12.250000954,,,,-0.00168383,,,,
25/5-3,2081.4831897,479088.03125,6605455.0,-2059.370361,ROGALAND GP.,Sele Fm.,12.343799591,,1.1208482981,0.9352374673,2.3326070309,70.246070862,,,4.0327544212,120.07481384,-1.257117987,12.250000954,,,,-0.002440185,,,,
25/5-3,2081.6351897,479088.03125,6605455.0,-2059.522461,ROGALAND GP.,Sele Fm.,12.343799591,,1.1213952303,0.9322422743,2.330915451,65.368247986,,,4.231692791,119.76300049,-1.151196837,12.250000954,,,,-0.003984346,,,,
25/5-3,2081.7871897,479088.0625,6605455.0,-2059.674316,ROGALAND GP.,Sele Fm.,12.343799591,,1.1120179892,0.9332521558,2.3312008381,60.511287689,,,4.4634127617,119.34507751,-1.116004825,12.250000954,,,,-0.001596609,,,,
25/5-3,2081.9391897,479088.0625,6605455.0,-2059.826416,ROGALAND GP.,Sele Fm.,12.343799591,,1.0731499195,0.9384710193,2.3227677345,60.147670746,,,4.5885133743,119.49594116,-1.198680282,12.250000954,,,,1.91548e-05,,,,
25/5-3,2082.0911897,479088.0625,6605455.0,-2059.978516,ROGALAND GP.,Sele Fm.,12.343799591,,1.0394290686,0.9445018172,2.3061382771,63.154716492,,,4.3687725067,120.06641388,-1.398793221,12.250000954,,,,0.0006171325,,,,
25/5-3,2082.2431897,479088.0625,6605455.0,-2060.130127,ROGALAND GP.,Sele Fm.,12.343799591,,1.0773189068,0.9494161606,2.3000152111,64.89919281,,,4.0884885788,120.50515747,-1.649663806,12.250000954,,,,0.0030851706,,,,
25/5-3,2082.3951897,479088.0625,6605455.0,-2060.282227,ROGALAND GP.,Sele Fm.,12.343799591,,1.1469436884,0.9522494674,2.3058738708,67.473854065,,,3.817609787,120.80361938,-1.851730347,12.250000954,,,,0.0065157684,,,,
25/5-3,2082.5471897,479088.0625,6605455.0,-2060.434082,ROGALAND GP.,Sele Fm.,12.343799591,,1.1818649769,0.9535191655,2.3112142086,67.769042969,,,3.8352210522,120.60482788,-1.92100513,12.250000954,,,,0.0063616661,,,,
25/5-3,2082.6991897,479088.0625,6605455.0,-2060.586182,ROGALAND GP.,Sele Fm.,12.343799591,,1.1790739298,0.9596191645,2.3101408482,67.309135437,,,3.936296463,120.11746216,-1.842455864,12.250000954,,,,0.002171569,,,,
25/5-3,2082.8511897,479088.0625,6605455.0,-2060.738037,ROGALAND GP.,Sele Fm.,12.343799591,,1.164326787,0.9674138427,2.3054862022,69.295539856,,,3.864962101,119.98551178,-1.670279026,12.250000954,,,,-0.002841054,,,,
25/5-3,2083.0031897,479088.0625,6605455.0,-2060.890137,ROGALAND GP.,Sele Fm.,12.343799591,,1.1530478001,0.9714989662,2.3046834469,71.141960144,,,3.7074661255,120.12243652,-1.494167924,12.250000954,,,,-0.006370815,,,,
25/5-3,2083.1551897,479088.0625,6605455.0,-2061.042236,ROGALAND GP.,Sele Fm.,12.343799591,,1.1473228931,0.9722322226,2.3040161133,73.425170898,,,3.6251847744,120.45310211,-1.388236403,12.250000954,,,,-0.008993338,,,,
25/5-3,2083.3071897,479088.0625,6605455.0,-2061.194092,ROGALAND GP.,Sele Fm.,12.343799591,,1.1481567621,0.9711890221,2.3041739464,70.984634399,,,3.7865281105,120.69553375,-1.379276395,12.250000954,,,,-0.009732601,,,,
25/5-3,2083.4591897,479088.0625,6605455.0,-2061.346191,ROGALAND GP.,Sele Fm.,12.343799591,,1.1467835903,0.9686192274,2.305775404,68.116462708,,,4.0521631241,120.68352509,-1.437790155,12.250000954,,,,-0.00728361,,,,
25/5-3,2083.6111897,479088.0625,6605455.0,-2061.498047,ROGALAND GP.,Sele Fm.,12.343799591,,1.1361676455,0.9649241567,2.3109488487,67.583618164,,,4.2033729553,120.78047943,-1.505561471,12.250000954,,,,-0.00355794,,,,
25/5-3,2083.7631897,479088.0625,6605455.0,-2061.650146,ROGALAND GP.,Sele Fm.,12.343799591,,1.1234328747,0.9626665711,2.3152000904,67.916687012,,,4.0859484673,120.75384521,-1.533460259,12.250000954,,,,-3.3197e-05,,,,
25/5-3,2083.9151897,479088.0625,6605455.0,-2061.802246,ROGALAND GP.,Sele Fm.,12.343799591,,1.1142172813,0.9621335864,2.3230438232,68.602363586,,,3.8651609421,120.54433441,-1.498734951,12.250000954,,,,0.0021631205,,,,
25/5-3,2084.0671897,479088.0625,6605455.0,-2061.954102,ROGALAND GP.,Sele Fm.,12.343799591,,1.1161618233,0.9627611637,2.3245165348,68.255187988,,,3.7096538544,120.50251007,-1.404079318,12.250000954,,,,0.0022372061,,,,
25/5-3,2084.2191897,479088.0625,6605455.0,-2062.106201,ROGALAND GP.,Sele Fm.,12.343799591,,1.1260050535,0.9656675458,2.3235659599,69.130729675,,,3.6808450222,120.60507965,-1.268117785,12.250000954,,,,0.0016708326,,,,
25/5-3,2084.3711897,479088.0625,6605455.0,-2062.258057,ROGALAND GP.,Sele Fm.,12.343799591,,1.1357390881,0.9685745835,2.3141524792,68.396835327,,,3.7579650879,120.41575623,-1.12131393,12.250000954,,,,-7.4588e-05,,,,
25/5-3,2084.5231897,479088.09375,6605455.0,-2062.410156,ROGALAND GP.,Sele Fm.,12.343799591,,1.1401730776,0.9678308368,2.3032503128,66.319656372,,,3.8536474705,120.16791534,-0.998639464,12.250000954,,,,-0.001880733,,,,
25/5-3,2084.6751897,479088.09375,6605455.0,-2062.562256,ROGALAND GP.,Sele Fm.,12.343799591,,1.1423962116,0.9665446281,2.2953512669,64.232307434,,,3.958476305,120.2280426,-0.934164882,12.250000954,,,,-0.001814529,,,,
25/5-3,2084.8271897,479088.09375,6605455.0,-2062.714111,ROGALAND GP.,Sele Fm.,12.343799591,,1.1456612349,0.9666238427,2.2887842655,65.402641296,,,4.0119366646,119.85308838,-0.941208303,12.250000954,,,,-0.000852293,,,,
25/5-3,2084.9791897,479088.09375,6605455.0,-2062.866211,ROGALAND GP.,Sele Fm.,12.343799591,,1.1482908726,0.9663481712,2.2896337509,66.15511322,,,4.0069108009,119.5256958,-1.013739824,12.250000954,,,,-0.00088727,,,,
25/5-3,2085.1311897,479088.09375,6605455.0,-2063.018066,ROGALAND GP.,Sele Fm.,12.343799591,,1.1446262598,0.9641703963,2.2936155796,71.346549988,,,3.9133267403,119.91416168,-1.114894509,12.250000954,,,,-0.002257749,,,,
25/5-3,2085.2831897,479088.09375,6605455.0,-2063.170166,ROGALAND GP.,Sele Fm.,12.343799591,,1.1361207962,0.9592605233,2.2948999405,73.512611389,,,3.7013978958,120.22213745,-1.190178871,12.250000954,,,,-0.005203683,,,,
25/5-3,2085.4351897,479088.09375,6605455.0,-2063.322021,ROGALAND GP.,Sele Fm.,12.343799591,,1.1256921291,0.9517485499,2.2920331955,75.451545715,,,3.5247097015,120.18730927,-1.196676016,12.250000954,,,,-0.008220112,,,,
25/5-3,2085.5871897,479088.09375,6605455.0,-2063.473877,ROGALAND GP.,Sele Fm.,12.343799591,,1.1171293259,0.9429866076,2.295415163,72.448097229,,,3.5361092091,120.40573883,-1.130198121,12.250000954,,,,-0.009263482,,,,
25/5-3,2085.7391897,479088.09375,6605455.0,-2063.625977,ROGALAND GP.,Sele Fm.,12.343799591,,1.1100087166,0.9355883002,2.3044991493,71.084022522,,,3.6826913357,121.02644348,-1.019406796,12.250000954,,,,-0.010438618,,,,
25/5-3,2085.8911897,479088.09375,6605455.0,-2063.777832,ROGALAND GP.,Sele Fm.,12.343799591,,1.0984495878,0.931561172,2.3137729168,70.016647339,,,3.8415334225,121.66413879,-0.906015575,12.250000954,,,,-0.009461196,,,,
25/5-3,2086.0431897,479088.09375,6605455.0,-2063.929932,ROGALAND GP.,Sele Fm.,12.343799591,,1.079279542,0.930223763,2.312710762,68.764854431,,,3.8781220913,121.87613678,-0.822678804,12.250000954,,,,-0.008562705,,,,
25/5-3,2086.1951897,479088.09375,6605455.0,-2064.081787,ROGALAND GP.,Sele Fm.,12.343799591,,1.0630728006,0.9296879172,2.3101000786,66.791427612,,,3.8928086758,121.7710495,-0.7890504,12.250000954,,,,-0.007975806,,,,
25/5-3,2086.3471897,479088.09375,6605455.0,-2064.233887,ROGALAND GP.,Sele Fm.,12.343799591,,1.0747191906,0.9298109412,2.3086073399,67.086860657,,,3.8486764431,121.6631012,-0.798143923,12.250000954,,,,-0.00809755,,,,
25/5-3,2086.4991897,479088.09375,6605455.0,-2064.385986,ROGALAND GP.,Sele Fm.,12.343799591,,1.1047776937,0.9315491915,2.3069562912,68.36353302,,,3.7556431293,121.58977509,-0.841064394,12.250000954,,,,-0.00740851,,,,
25/5-3,2086.6511897,479088.09375,6605455.0,-2064.537842,ROGALAND GP.,Sele Fm.,12.343799591,,1.1256068945,0.9349657297,2.3047740459,68.201202393,,,3.6170892715,121.2697525,-0.899931252,12.250000954,,,,-0.006491782,,,,
25/5-3,2086.8031897,479088.09375,6605455.0,-2064.689941,ROGALAND GP.,Sele Fm.,12.343799591,,1.1345200539,0.9399973154,2.302656889,64.869674683,,,3.5335400105,120.99671173,-0.949828923,12.250000954,,,,-0.006361356,,,,
